id,district_id,electoral_district_id,eligible_voters,eligible_voters_a1,eligible_voters_a2,eligible_voters_a3,voters,voters_b1,valid_votes,invalid_votes,party_spd,party_cdu,party_grüne,party_die_linke,party_afd,party_fdp,party_die_partei,party_tierschutzpartei,party_piraten,party_graue_panther,party_npd,party_gesundheitsforschung,party_lkr,party_dkp,party_sgp,party_büso,party_menschliche_welt,party_b,party_ödp,party_die_basis,party_bildet_berlin,party_dl,party_deutsche_konservative,party_die_grauen,party_neue_demokraten,party_rep,party_du,party_bündnis21,party_die_frauen,party_freie_wähler,party_klimaliste_berlin,party_ld,party_mieterpartei,party_die_humanisten,party_team_todenhöfer,party_volt,individual_applicant_1,individual_applicant_2,individual_applicant_3,individual_applicant_4,individual_applicant_5,individual_applicant_6,individual_applicant_7,individual_applicant_8,individual_applicant_9,individual_applicant_10,individual_applicant_11,individual_applicant_12,voter_turnout,invalid_votes_percentage,valid_votes_percentage,party_spd_percentage,party_cdu_percentage,party_grüne_percentage,party_die_linke_percentage,party_afd_percentage,party_fdp_percentage,party_die_partei_percentage,party_tierschutzpartei_percentage,party_piraten_percentage,party_graue_panther_percentage,party_npd_percentage,party_gesundheitsforschung_percentage,party_lkr_percentage,party_dkp_percentage,party_sgp_percentage,party_büso_percentage,party_menschliche_welt_percentage,party_b_percentage,party_ödp_percentage,party_die_basis_percentage,party_bildet_berlin_percentage,party_dl_percentage,party_deutsche_konservative_percentage,party_die_grauen_percentage,party_neue_demokraten_percentage,party_rep_percentage,party_du_percentage,party_bündnis21_percentage,party_die_frauen_percentage,party_freie_wähler_percentage,party_klimaliste_berlin_percentage,party_ld_percentage,party_mieterpartei_percentage,party_die_humanisten_percentage,party_team_todenhöfer_percentage,party_volt_percentage,individual_applicant_1_percentage,individual_applicant_2_percentage,individual_applicant_3_percentage,individual_applicant_4_percentage,individual_applicant_5_percentage,individual_applicant_6_percentage,individual_applicant_7_percentage,individual_applicant_8_percentage,individual_applicant_9_percentage,individual_applicant_10_percentage,individual_applicant_11_percentage,individual_applicant_12_percentage
03323,03,323,1118,653,465,0,424,5,421,3,67,72,157,67,14,14,11,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37.924865831842574,0.7075471698113208,99.29245283018868,15.914489311163896,17.102137767220903,37.29216152019003,15.914489311163896,3.32541567695962,3.32541567695962,2.6128266033254155,3.5629453681710213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4750593824228029,0.0,0.0,0.4750593824228029,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
033A,03,3A,0,0,0,0,969,969,965,4,148,292,138,181,119,34,17,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,inf,0.41279669762641896,99.58720330237358,15.33678756476684,30.259067357512954,14.300518134715027,18.756476683937823,12.331606217616581,3.5233160621761654,1.7616580310880827,2.2797927461139897,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8290155440414507,0.0,0.0,0.6217616580310881,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
033B,03,3B,0,0,0,0,835,835,826,9,155,201,146,165,82,27,16,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,inf,1.0778443113772456,98.92215568862277,18.765133171912833,24.33414043583535,17.675544794188863,19.975786924939467,9.927360774818402,3.2687651331719128,1.937046004842615,2.3002421307506054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6053268765133172,0.0,0.0,1.2106537530266344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
033C,03,3C,0,0,0,0,684,684,676,7,138,169,88,135,72,12,10,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,inf,1.023391812865497,98.83040935672514,20.414201183431953,25.0,13.017751479289942,19.97041420118343,10.650887573964498,1.7751479289940828,1.4792899408284024,3.106508875739645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0710059171597637,0.0,0.0,2.514792899408284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
033D,03,3D,0,0,0,0,1208,1208,1195,10,192,251,320,249,80,26,18,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,inf,0.8278145695364238,98.92384105960265,16.06694560669456,21.00418410041841,26.778242677824267,20.83682008368201,6.694560669456067,2.1757322175732217,1.506276150627615,2.8451882845188283,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0878661087866108,0.0,0.0,1.00418410041841,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
033E,03,3E,0,0,0,0,779,779,774,5,128,160,135,173,80,27,15,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,inf,0.6418485237483954,99.3581514762516,16.5374677002584,20.671834625322997,17.441860465116278,22.35142118863049,10.335917312661499,3.488372093023256,1.937984496124031,4.521963824289406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6459948320413437,0.0,0.0,2.0671834625323,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
033F,03,3F,0,0,0,0,828,828,817,9,123,157,213,174,62,28,24,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,inf,1.0869565217391304,98.67149758454107,15.055079559363524,19.216646266829866,26.070991432068542,21.297429620563037,7.588739290085679,3.4271725826193387,2.937576499388005,1.9583843329253363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8567931456548347,0.0,0.0,1.591187270501836,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
033G,03,3G,0,0,0,0,895,895,889,6,130,208,232,196,38,37,15,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,inf,0.6703910614525139,99.32960893854748,14.623172103487065,23.397075365579305,26.09673790776153,22.04724409448819,4.274465691788527,4.161979752530934,1.687289088863892,2.249718785151856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3374578177727784,0.0,0.0,1.124859392575928,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
033H,03,3H,0,0,0,0,825,825,820,3,127,132,246,208,34,34,8,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,inf,0.36363636363636365,99.39393939393939,15.487804878048781,16.097560975609756,30.0,25.365853658536587,4.146341463414634,4.146341463414634,0.975609756097561,2.073170731707317,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7317073170731708,0.0,0.0,0.975609756097561,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
033I,03,3I,0,0,0,0,786,786,780,5,107,145,232,173,41,22,22,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,inf,0.6361323155216284,99.23664122137404,13.717948717948719,18.58974358974359,29.743589743589745,22.17948717948718,5.256410256410256,2.8205128205128207,2.8205128205128207,2.564102564102564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38461538461538464,0.0,0.0,1.9230769230769231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
033K,03,3K,0,0,0,0,895,895,892,3,147,114,304,232,33,23,17,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,inf,0.33519553072625696,99.66480446927373,16.47982062780269,12.780269058295964,34.08071748878923,26.00896860986547,3.6995515695067267,2.57847533632287,1.905829596412556,1.4573991031390134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2242152466367713,0.0,0.0,0.7847533632286996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
033L,03,3L,0,0,0,0,1017,1017,1014,3,115,149,382,228,38,33,23,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,inf,0.2949852507374631,99.70501474926253,11.341222879684418,14.694280078895464,37.67258382642998,22.485207100591715,3.7475345167652856,3.2544378698224854,2.2682445759368837,3.451676528599606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09861932938856016,0.0,0.0,0.9861932938856016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
033M,03,3M,0,0,0,0,795,795,786,7,122,107,273,161,28,30,20,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,inf,0.8805031446540881,98.86792452830188,15.521628498727736,13.61323155216285,34.73282442748092,20.483460559796438,3.5623409669211195,3.816793893129771,2.5445292620865136,3.1806615776081424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8905852417302799,0.0,0.0,1.653944020356234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
03400,03,400,1547,1096,451,0,534,7,527,7,111,126,70,77,86,18,10,18,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.51842275371687,1.3108614232209739,98.68913857677903,21.062618595825427,23.908918406072104,13.282732447817835,14.61100569259962,16.318785578747626,3.415559772296015,1.8975332068311195,3.415559772296015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8975332068311195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18975332068311196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
03401,03,401,1418,1086,332,0,514,0,509,5,102,122,47,78,95,11,16,29,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36.24823695345557,0.9727626459143969,99.0272373540856,20.039292730844792,23.968565815324165,9.233791748526523,15.324165029469548,18.664047151277014,2.161100196463654,3.143418467583497,5.697445972495088,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9823182711198428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7858546168958742,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
03402,03,402,1448,957,491,0,526,8,518,8,97,129,61,92,88,9,15,14,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36.32596685082873,1.520912547528517,98.47908745247148,18.725868725868725,24.903474903474905,11.776061776061777,17.760617760617762,16.988416988416986,1.7374517374517375,2.8957528957528957,2.7027027027027026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3513513513513513,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1583011583011582,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
03403,03,403,1513,1007,506,0,535,10,530,5,85,97,120,112,57,20,13,12,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35.36021150033047,0.9345794392523363,99.06542056074767,16.037735849056602,18.30188679245283,22.641509433962266,21.132075471698116,10.754716981132075,3.7735849056603774,2.4528301886792456,2.2641509433962264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8867924528301887,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7547169811320755,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
03404,03,404,1510,1021,489,0,592,11,587,5,102,130,153,102,51,18,12,8,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39.205298013245034,0.8445945945945946,99.1554054054054,17.37649063032368,22.14650766609881,26.064735945485516,17.37649063032368,8.68824531516184,3.0664395229982966,2.0442930153321974,1.362862010221465,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5332197614991483,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34071550255536626,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
03405,03,405,1539,1147,392,0,508,6,503,5,95,114,76,75,78,8,21,25,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.00844704353476,0.984251968503937,99.01574803149606,18.886679920477135,22.664015904572565,15.109343936381709,14.910536779324055,15.50695825049702,1.5904572564612325,4.174950298210735,4.970178926441352,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7952286282306162,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3916500994035785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
03406,03,406,1713,1254,459,0,654,7,646,8,136,193,62,91,91,16,14,27,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38.17863397548161,1.2232415902140672,98.77675840978594,21.052631578947366,29.876160990712076,9.597523219814242,14.086687306501547,14.086687306501547,2.476780185758514,2.1671826625387,4.179566563467492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7027863777089782,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7739938080495357,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
03407,03,407,1489,1087,402,0,520,10,514,6,93,134,29,70,112,14,15,34,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.922766957689724,1.153846153846154,98.84615384615385,18.09338521400778,26.07003891050584,5.642023346303502,13.618677042801556,21.78988326848249,2.7237354085603114,2.9182879377431905,6.614785992217899,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1673151750972763,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3618677042801557,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
03408,03,408,1681,1307,374,0,590,4,583,7,164,148,30,84,103,12,12,18,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35.098155859607374,1.1864406779661016,98.8135593220339,28.130360205831906,25.38593481989708,5.145797598627787,14.408233276157805,17.667238421955403,2.0583190394511153,2.0583190394511153,3.0874785591766725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3722126929674099,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6861063464837049,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
03409,03,409,1602,1070,532,0,553,3,546,7,95,189,65,66,91,8,7,15,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.519350811485644,1.2658227848101267,98.73417721518987,17.399267399267398,34.61538461538461,11.904761904761903,12.087912087912088,16.666666666666664,1.465201465201465,1.282051282051282,2.7472527472527473,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.282051282051282,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5494505494505495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
03410,03,410,1281,894,387,0,439,4,430,9,61,67,78,92,68,13,18,24,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.27010148321624,2.050113895216401,97.9498861047836,14.186046511627906,15.58139534883721,18.13953488372093,21.3953488372093,15.813953488372093,3.0232558139534884,4.186046511627907,5.5813953488372094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3953488372093024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6976744186046512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
03411,03,411,1629,1046,583,0,623,6,622,1,90,230,47,58,130,17,19,22,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38.24432166973604,0.16051364365971107,99.83948635634029,14.469453376205788,36.97749196141479,7.556270096463022,9.32475884244373,20.90032154340836,2.7331189710610935,3.054662379421222,3.536977491961415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6430868167202572,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8038585209003215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
03412,03,412,1508,903,605,0,519,8,515,4,57,204,48,50,107,17,6,18,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.41644562334217,0.7707129094412332,99.22928709055877,11.067961165048544,39.6116504854369,9.320388349514563,9.70873786407767,20.776699029126213,3.300970873786408,1.1650485436893203,3.4951456310679614,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9708737864077669,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5825242718446602,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
03413,03,413,1454,896,558,0,534,5,531,3,95,186,31,50,118,17,8,20,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36.72627235213205,0.5617977528089888,99.43820224719101,17.890772128060263,35.02824858757062,5.83804143126177,9.416195856873824,22.22222222222222,3.2015065913371,1.5065913370998116,3.766478342749529,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5649717514124294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5649717514124294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
03414,03,414,1492,821,671,0,587,4,575,12,91,243,45,44,98,23,3,13,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39.343163538873995,2.0442930153321974,97.9557069846678,15.82608695652174,42.26086956521739,7.82608695652174,7.652173913043478,17.043478260869566,4.0,0.5217391304347827,2.2608695652173916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.391304347826087,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2173913043478262,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
03415,03,415,1370,885,485,0,566,9,563,3,99,234,61,53,80,10,5,16,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41.31386861313869,0.5300353356890459,99.46996466431095,17.584369449378332,41.56305506216697,10.8348134991119,9.41385435168739,14.209591474245114,1.7761989342806392,0.8880994671403196,2.841918294849023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5328596802841918,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3552397868561279,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
03416,03,416,1330,877,453,0,519,9,516,3,111,163,78,68,60,11,4,13,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39.02255639097744,0.5780346820809248,99.42196531791907,21.511627906976745,31.589147286821706,15.11627906976744,13.178294573643413,11.627906976744185,2.131782945736434,0.7751937984496124,2.5193798449612403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9689922480620154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5813953488372093,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
03417,03,417,1554,1060,494,0,469,7,465,4,111,131,42,57,86,8,9,16,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.180180180180184,0.8528784648187633,99.14712153518124,23.870967741935484,28.172043010752688,9.032258064516128,12.258064516129032,18.494623655913976,1.7204301075268817,1.935483870967742,3.4408602150537635,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6451612903225806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43010752688172044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
03418,03,418,1422,995,427,0,511,7,507,4,99,208,28,34,99,12,6,14,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35.935302390998594,0.7827788649706457,99.21722113502935,19.526627218934912,41.02564102564102,5.522682445759369,6.70611439842209,19.526627218934912,2.366863905325444,1.183431952662722,2.7613412228796843,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7889546351084813,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.591715976331361,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
034A,03,4A,0,0,0,0,803,803,798,4,154,349,88,87,72,21,5,15,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,inf,0.49813200498132004,99.37733499377335,19.298245614035086,43.734335839599,11.027568922305765,10.902255639097744,9.022556390977442,2.631578947368421,0.6265664160401002,1.8796992481203008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37593984962406013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5012531328320802,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
034B,03,4B,0,0,0,0,1127,1127,1121,5,243,440,79,106,141,52,12,36,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,inf,0.44365572315882873,99.46761313220941,21.677074041034793,39.250669045495094,7.047279214986619,9.455842997323819,12.578055307760927,4.63871543264942,1.070472792149866,3.2114183764495987,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35682426404995543,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7136485280999109,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
